Bevoelkerung nach Geburtslaendern, Staatsangehoerigkeit und Migrationshintergrund, 2012-2022 | population by place of birth, citizenship and migrational background by LAU2, 2012-2022;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;LAU2_CODE;LAU2_NAME;POP_TOTAL;BORN_AUT;BORN_FOR;NATIONALITY_AUT;NATIONALITY_FOR;MIG_BACKGROUND;YEAR
AT1;AT12;AT126;30813;Eckartsau;1210;1074;136;1083;127;158;2014
AT1;AT12;AT126;30814;Engelhartstetten;1909;1699;210;1758;151;243;2014
AT1;AT12;AT126;30817;Gänserndorf;10747;8985;1762;9495;1252;2053;2014
AT1;AT12;AT126;30819;Glinzendorf;274;230;44;232;42;54;2014
AT1;AT12;AT126;30821;Groß-Enzersdorf;10033;8704;1329;9202;831;1465;2014
AT1;AT12;AT126;30822;Großhofen;86;69;17;63;23;24;2014
AT1;AT12;AT126;30824;Groß-Schweinbarth;1274;1161;113;1160;114;151;2014
AT1;AT12;AT126;30825;Haringsee;1165;1032;133;1090;75;145;2014
AT1;AT12;AT125;30826;Hauskirchen;1219;1140;79;1168;51;94;2014
AT1;AT12;AT125;30827;Hohenau an der March;2705;2396;309;2472;233;349;2014
AT1;AT12;AT126;30828;Hohenruppersdorf;909;868;41;873;36;48;2014
AT1;AT12;AT125;30829;Jedenspeigen;1074;1002;72;1029;45;75;2014
AT1;AT12;AT126;30830;Lassee;2598;2281;317;2362;236;356;2014
AT1;AT12;AT126;30831;Leopoldsdorf im Marchfeld;2610;2191;419;2320;290;471;2014
AT1;AT12;AT126;30834;Mannsdorf an der Donau;378;317;61;329;49;67;2014
AT1;AT12;AT126;30835;Marchegg;2897;2404;493;2547;350;539;2014
AT1;AT12;AT126;30836;Markgrafneusiedl;837;745;92;774;63;107;2014
AT1;AT12;AT126;30838;Matzen-Raggendorf;2722;2401;321;2444;278;391;2014
AT1;AT12;AT125;30841;Neusiedl an der Zaya;1231;1127;104;1169;62;111;2014
AT1;AT12;AT126;30842;Obersiebenbrunn;1693;1464;229;1552;141;251;2014
AT1;AT12;AT126;30844;Orth an der Donau;2013;1799;214;1860;153;251;2014
AT1;AT12;AT125;30845;Palterndorf-Dobermannsdorf;1263;1167;96;1208;55;100;2014
AT1;AT12;AT126;30846;Parbasdorf;156;148;8;148;8;10;2014
AT1;AT12;AT126;30848;Prottes;1385;1200;185;1258;127;208;2014
AT1;AT12;AT126;30849;Raasdorf;646;490;156;518;128;177;2014
AT1;AT12;AT125;30850;Ringelsdorf-Niederabsdorf;1296;1222;74;1256;40;83;2014
AT1;AT12;AT126;30852;Schönkirchen-Reyersdorf;1964;1746;218;1816;148;247;2014
AT1;AT12;AT126;30854;Spannberg;929;889;40;896;33;45;2014
AT1;AT12;AT126;30856;Strasshof an der Nordbahn;8948;7428;1520;8045;903;1699;2014
AT1;AT12;AT125;30857;Sulz im Weinviertel;1186;1110;76;1126;60;84;2014
AT1;AT12;AT126;30858;Untersiebenbrunn;1507;1311;196;1379;128;215;2014
AT1;AT12;AT126;30859;Velm-Götzendorf;750;705;45;724;26;47;2014
AT1;AT12;AT126;30860;Weikendorf;1930;1687;243;1774;156;279;2014
AT1;AT12;AT125;30863;Zistersdorf;5351;4964;387;5107;244;428;2014
AT1;AT12;AT126;30865;Weiden an der March;1013;859;154;879;134;183;2014
AT1;AT12;AT124;30902;Amaliendorf-Aalfang;1129;1057;72;1083;46;76;2014
AT1;AT12;AT124;30903;Brand-Nagelberg;1626;1530;96;1576;50;101;2014
AT1;AT12;AT124;30904;Eggern;726;714;12;721;5;13;2014
AT1;AT12;AT124;30906;Eisgarn;682;666;16;669;13;18;2014
AT1;AT12;AT124;30908;Gmünd;5324;4787;537;4945;379;616;2014
AT1;AT12;AT124;30909;Großdietmanns;2283;2172;111;2233;50;115;2014
AT1;AT12;AT124;30910;Bad Großpertholz;1347;1299;48;1325;22;48;2014
AT1;AT12;AT124;30912;Großschönau;1238;1210;28;1218;20;31;2014
AT1;AT12;AT124;30913;Moorbad Harbach;668;652;16;659;9;18;2014
AT1;AT12;AT124;30915;Haugschlag;486;448;38;463;23;42;2014
AT1;AT12;AT124;30916;Heidenreichstein;4004;3792;212;3877;127;233;2014
AT1;AT12;AT124;30917;Hirschbach;572;556;16;564;8;18;2014
AT1;AT12;AT124;30920;Hoheneich;1422;1357;65;1367;55;76;2014
AT1;AT12;AT124;30921;Kirchberg am Walde;1352;1315;37;1328;24;43;2014
AT1;AT12;AT124;30925;Litschau;2283;2194;89;2237;46;95;2014
AT1;AT12;AT124;30929;Reingers;672;645;27;658;14;27;2014
AT1;AT12;AT124;30932;St. Martin;1113;1092;21;1100;13;21;2014
AT1;AT12;AT124;30935;Schrems;5592;5192;400;5292;300;456;2014
AT1;AT12;AT124;30939;Unserfrau-Altweitra;993;975;18;982;11;19;2014
AT1;AT12;AT124;30940;Waldenstein;1195;1175;20;1178;17;23;2014
AT1;AT12;AT124;30942;Weitra;2713;2616;97;2660;53;102;2014
AT1;AT12;AT125;31001;Alberndorf im Pulkautal;711;685;26;696;15;27;2014
AT1;AT12;AT125;31008;Göllersdorf;2984;2743;241;2787;197;265;2014
AT1;AT12;AT125;31009;Grabern;1468;1384;84;1393;75;99;2014
AT1;AT12;AT125;31014;Guntersdorf;1163;1097;66;1108;55;74;2014
AT1;AT12;AT125;31015;Hadres;1690;1588;102;1614;76;107;2014
AT1;AT12;AT125;31016;Hardegg;1345;1280;65;1298;47;68;2014
AT1;AT12;AT125;31018;Haugsdorf;1569;1476;93;1519;50;95;2014
AT1;AT12;AT125;31019;Heldenberg;1233;1159;74;1182;51;81;2014
AT1;AT12;AT125;31021;Hohenwarth-Mühlbach a. M.;1266;1174;92;1200;66;102;2014
AT1;AT12;AT125;31022;Hollabrunn;11563;10372;1191;10635;928;1338;2014
AT1;AT12;AT125;31025;Mailberg;580;544;36;557;23;36;2014
AT1;AT12;AT125;31026;Maissau;1900;1818;82;1847;53;91;2014
AT1;AT12;AT125;31028;Nappersdorf-Kammersdorf;1237;1173;64;1197;40;68;2014
AT1;AT12;AT125;31033;Pernersdorf;998;950;48;971;27;48;2014
AT1;AT12;AT125;31035;Pulkau;1560;1490;70;1519;41;72;2014
AT1;AT12;AT125;31036;Ravelsbach;1628;1536;92;1563;65;101;2014
AT1;AT12;AT125;31037;Retz;4171;3928;243;4024;147;264;2014
AT1;AT12;AT125;31038;Retzbach;1004;938;66;973;31;70;2014
AT1;AT12;AT125;31041;Schrattenthal;853;817;36;831;22;40;2014
AT1;AT12;AT125;31042;Seefeld-Kadolz;917;850;67;881;36;70;2014
AT1;AT12;AT125;31043;Sitzendorf an der Schmida;2113;2034;79;2055;58;85;2014
AT1;AT12;AT125;31051;Wullersdorf;2324;2205;119;2253;71;127;2014
AT1;AT12;AT125;31052;Zellerndorf;2491;2395;96;2420;71;102;2014
AT1;AT12;AT125;31053;Ziersdorf;3297;3155;142;3193;104;162;2014
AT1;AT12;AT124;31101;Altenburg;818;776;42;786;32;45;2014
AT1;AT12;AT124;31102;Brunn an der Wild;842;816;26;826;16;28;2014
AT1;AT12;AT124;31103;Burgschleinitz-Kühnring;1377;1329;48;1349;28;54;2014
AT1;AT12;AT124;31104;Drosendorf-Zissersdorf;1210;1134;76;1178;32;79;2014
AT1;AT12;AT124;31105;Eggenburg;3502;3251;251;3337;165;268;2014
AT1;AT12;AT124;31106;Gars am Kamp;3511;3322;189;3377;134;206;2014
AT1;AT12;AT124;31107;Geras;1379;1321;58;1347;32;61;2014
AT1;AT12;AT124;31109;Horn;6450;5918;532;6062;388;600;2014
AT1;AT12;AT124;31110;Irnfritz-Messern;1445;1398;47;1419;26;48;2014
AT1;AT12;AT124;31111;Japons;731;713;18;718;13;20;2014
AT1;AT12;AT124;31113;Langau;665;622;43;643;22;43;2014
AT1;AT12;AT124;31114;Meiseldorf;904;884;20;894;10;21;2014
AT1;AT12;AT124;31117;Pernegg;716;703;13;710;6;14;2014
AT1;AT12;AT124;31119;Röhrenbach;550;523;27;530;20;28;2014
AT1;AT12;AT124;31120;Röschitz;1035;990;45;993;42;50;2014
AT1;AT12;AT124;31121;Rosenburg-Mold;817;756;61;762;55;70;2014
AT1;AT12;AT124;31123;St. Bernhard-Frauenhofen;1263;1221;42;1235;28;44;2014
AT1;AT12;AT124;31124;Sigmundsherberg;1678;1637;41;1646;32;49;2014
AT1;AT12;AT124;31129;Weitersfeld;1613;1542;71;1569;44;73;2014
AT1;AT12;AT124;31130;Straning-Grafenberg;767;739;28;745;22;29;2014
AT1;AT12;AT126;31201;Bisamberg;4539;4041;498;4214;325;550;2014
AT1;AT12;AT126;31202;Enzersfeld im Weinviertel;1644;1538;106;1575;69;112;2014
AT1;AT12;AT126;31203;Ernstbrunn;3102;2854;248;2923;179;276;2014
AT1;AT12;AT126;31204;Großmugl;1574;1486;88;1515;59;94;2014
AT1;AT12;AT126;31205;Großrußbach;2124;1954;170;2002;122;189;2014
AT1;AT12;AT126;31206;Hagenbrunn;2033;1722;311;1804;229;342;2014
AT1;AT12;AT126;31207;Harmannsdorf;3887;3617;270;3732;155;286;2014
AT1;AT12;AT126;31208;Hausleiten;3667;3416;251;3475;192;285;2014
AT1;AT12;AT126;31213;Korneuburg;12473;10438;2035;10910;1563;2296;2014
AT1;AT12;AT126;31214;Langenzersdorf;7987;7065;922;7394;593;1009;2014
AT1;AT12;AT126;31215;Leitzersdorf;1267;1149;118;1180;87;128;2014
AT1;AT12;AT126;31216;Leobendorf;4781;4348;433;4464;317;484;2014
AT1;AT12;AT126;31224;Rußbach;1385;1325;60;1339;46;69;2014
AT1;AT12;AT126;31226;Sierndorf;3698;3503;195;3600;98;208;2014
AT1;AT12;AT126;31227;Spillern;2163;1902;261;1980;183;296;2014
AT1;AT12;AT126;31228;Stetteldorf am Wagram;1029;975;54;987;42;62;2014
AT1;AT12;AT126;31229;Stetten;1299;1223;76;1253;46;80;2014
AT1;AT12;AT126;31230;Stockerau;16127;13804;2323;14362;1765;2602;2014
AT1;AT12;AT126;31234;Niederhollabrunn;1591;1505;86;1518;73;101;2014
AT1;AT12;AT124;31301;Aggsbach;668;626;42;637;31;46;2014
AT1;AT12;AT124;31302;Albrechtsberg an der Großen Krems;1064;1043;21;1050;14;22;2014
AT1;AT12;AT124;31303;Bergern im Dunkelsteinerwald;1221;1181;40;1204;17;41;2014
AT1;AT12;AT124;31304;Dürnstein;886;845;41;858;28;44;2014
AT1;AT12;AT124;31308;Grafenegg;2958;2784;174;2808;150;220;2014
AT1;AT12;AT124;31309;Furth bei Göttweig;2975;2752;223;2799;176;252;2014
AT1;AT12;AT124;31310;Gedersdorf;2155;1990;165;2047;108;187;2014
AT1;AT12;AT124;31311;Gföhl;3685;3581;104;3613;72;114;2014
AT1;AT12;AT124;31315;Hadersdorf-Kammern;2042;1886;156;1919;123;172;2014
AT1;AT12;AT124;31319;Jaidhof;1173;1143;30;1146;27;33;2014
AT1;AT12;AT124;31321;Krumau am Kamp;772;727;45;743;29;49;2014
AT1;AT12;AT124;31322;Langenlois;7532;7051;481;7161;371;540;2014
AT1;AT12;AT124;31323;Lengenfeld;1424;1376;48;1394;30;49;2014
AT1;AT12;AT124;31324;Lichtenau im Waldviertel;2034;1976;58;1992;42;64;2014
AT1;AT12;AT124;31326;Maria Laach am Jauerling;923;900;23;903;20;24;2014
AT1;AT12;AT124;31327;Mautern an der Donau;3494;3206;288;3286;208;318;2014
AT1;AT12;AT124;31330;Mühldorf;1361;1307;54;1324;37;55;2014
AT1;AT12;AT124;31333;Paudorf;2499;2355;144;2418;81;153;2014
AT1;AT12;AT124;31336;Rastenfeld;1422;1385;37;1398;24;42;2014
AT1;AT12;AT124;31337;Rohrendorf bei Krems;2018;1847;171;1912;106;186;2014
AT1;AT12;AT124;31338;Rossatz-Arnsdorf;1043;986;57;1003;40;61;2014
AT1;AT12;AT124;31340;St. Leonhard am Hornerwald;1134;1094;40;1106;28;42;2014
AT1;AT12;AT124;31343;Senftenberg;1923;1803;120;1843;80;125;2014
AT1;AT12;AT124;31344;Spitz;1621;1525;96;1539;82;106;2014
AT1;AT12;AT124;31346;Straß im Straßertale;1596;1499;97;1502;94;120;2014
AT1;AT12;AT124;31347;Stratzing;834;792;42;806;28;46;2014
AT1;AT12;AT124;31350;Weinzierl am Walde;1269;1257;12;1262;7;12;2014
AT1;AT12;AT124;31351;Weißenkirchen in der Wachau;1404;1338;66;1354;50;69;2014
AT1;AT12;AT124;31355;Schönberg am Kamp;1850;1744;106;1764;86;121;2014
AT1;AT12;AT124;31356;Droß;965;927;38;946;19;38;2014
AT1;AT12;AT122;31401;Annaberg;537;493;44;503;34;48;2014
AT1;AT12;AT122;31402;Eschenau;1346;1238;108;1276;70;111;2014
AT1;AT12;AT122;31403;Hainfeld;3682;3289;393;3397;285;426;2014
AT1;AT12;AT122;31404;Hohenberg;1486;1351;135;1406;80;142;2014
AT1;AT12;AT122;31405;Kaumberg;989;911;78;934;55;81;2014
AT1;AT12;AT122;31406;Kleinzell;837;787;50;806;31;55;2014
AT1;AT12;AT122;31407;Lilienfeld;2862;2419;443;2450;412;515;2014
AT1;AT12;AT122;31408;Mitterbach am Erlaufsee;525;490;35;476;49;63;2014
AT1;AT12;AT122;31409;Ramsau;854;734;120;757;97;132;2014
AT1;AT12;AT122;31410;Rohrbach an der Gölsen;1639;1541;98;1566;73;111;2014
AT1;AT12;AT122;31411;St. Aegyd am Neuwalde;1977;1873;104;1907;70;111;2014
AT1;AT12;AT122;31412;St. Veit an der Gölsen;3910;3664;246;3716;194;279;2014
AT1;AT12;AT122;31413;Traisen;3513;2900;613;3040;473;709;2014
AT1;AT12;AT122;31414;Türnitz;1883;1796;87;1832;51;89;2014
AT1;AT12;AT121;31502;Artstetten-Pöbring;1164;1138;26;1146;18;26;2014
AT1;AT12;AT121;31503;Bergland;1864;1780;84;1807;57;89;2014
AT1;AT12;AT121;31504;Bischofstetten;1153;1091;62;1096;57;74;2014
AT1;AT12;AT121;31505;Blindenmarkt;2595;2315;280;2366;229;311;2014
AT1;AT12;AT121;31506;Dorfstetten;578;570;8;573;5;8;2014
AT1;AT12;AT121;31507;Dunkelsteinerwald;2334;2254;80;2278;56;89;2014
AT1;AT12;AT121;31508;Erlauf;1069;1022;47;1026;43;57;2014
AT1;AT12;AT121;31509;Golling an der Erlauf;1482;1378;104;1375;107;138;2014
AT1;AT12;AT121;31511;Hofamt Priel;1662;1617;45;1630;32;49;2014
AT1;AT12;AT121;31513;Hürm;1758;1710;48;1724;34;51;2014
AT1;AT12;AT121;31514;Kilb;2528;2470;58;2477;51;71;2014
AT1;AT12;AT121;31515;Kirnberg an der Mank;1058;1032;26;1036;22;29;2014
AT1;AT12;AT121;31516;Klein-Pöchlarn;937;898;39;903;34;42;2014
AT1;AT12;AT121;31517;Krummnußbaum;1461;1365;96;1388;73;105;2014
AT1;AT12;AT121;31519;Leiben;1350;1281;69;1297;53;78;2014
AT1;AT12;AT121;31520;Loosdorf;3818;3539;279;3651;167;297;2014
AT1;AT12;AT121;31521;Mank;3105;2951;154;2988;117;178;2014
AT1;AT12;AT121;31522;Marbach an der Donau;1667;1559;108;1577;90;117;2014
AT1;AT12;AT121;31523;Maria Taferl;886;849;37;863;23;38;2014
AT1;AT12;AT121;31524;Melk;5187;4599;588;4749;438;672;2014
AT1;AT12;AT121;31525;Münichreith-Laimbach;1654;1597;57;1626;28;59;2014
AT1;AT12;AT121;31527;Neumarkt an der Ybbs;1886;1773;113;1790;96;126;2014
AT1;AT12;AT121;31528;Nöchling;1062;1036;26;1049;13;26;2014
AT1;AT12;AT121;31530;Persenbeug-Gottsdorf;2239;2134;105;2166;73;112;2014
AT1;AT12;AT121;31531;Petzenkirchen;1301;1199;102;1212;89;114;2014
AT1;AT12;AT121;31533;Pöchlarn;3914;3496;418;3543;371;521;2014
AT1;AT12;AT121;31534;Pöggstall;2465;2375;90;2395;70;101;2014
AT1;AT12;AT121;31535;Raxendorf;1031;1016;15;1025;6;15;2014
AT1;AT12;AT121;31537;Ruprechtshofen;2294;2167;127;2189;105;140;2014
AT1;AT12;AT121;31539;St. Leonhard am Forst;3017;2934;83;2965;52;86;2014
AT1;AT12;AT121;31540;St. Martin-Karlsbach;1698;1652;46;1667;31;48;2014
AT1;AT12;AT121;31541;St. Oswald;1121;1096;25;1100;21;26;2014
AT1;AT12;AT121;31542;Schönbühel-Aggsbach;1008;956;52;974;34;57;2014
AT1;AT12;AT121;31543;Schollach;938;906;32;920;18;32;2014
AT1;AT12;AT121;31546;Weiten;1103;1062;41;1081;22;42;2014
AT1;AT12;AT121;31549;Ybbs an der Donau;5578;4843;735;4961;617;854;2014
AT1;AT12;AT121;31550;Zelking-Matzleinsdorf;1245;1206;39;1216;29;44;2014
AT1;AT12;AT121;31551;Texingtal;1604;1544;60;1550;54;66;2014
AT1;AT12;AT121;31552;Yspertal;1824;1791;33;1802;22;34;2014
AT1;AT12;AT121;31553;Emmersdorf an der Donau;1731;1643;88;1657;74;92;2014
AT1;AT12;AT125;31601;Altlichtenwarth;743;686;57;713;30;65;2014
AT1;AT12;AT125;31603;Asparn an der Zaya;1763;1646;117;1679;84;133;2014
AT1;AT12;AT125;31604;Bernhardsthal;1605;1440;165;1510;95;174;2014
AT1;AT12;AT126;31605;Bockfließ;1320;1192;128;1223;97;152;2014
AT1;AT12;AT125;31606;Drasenhofen;1124;1000;124;1025;99;146;2014
AT1;AT12;AT125;31608;Falkenstein;438;418;20;424;14;21;2014
AT1;AT12;AT125;31609;Fallbach;810;771;39;778;32;39;2014
AT1;AT12;AT125;31611;Gaubitsch;870;842;28;856;14;32;2014
AT1;AT12;AT125;31612;Gaweinstal;3760;3394;366;3466;294;420;2014
AT1;AT12;AT125;31613;Gnadendorf;1129;1081;48;1100;29;53;2014
AT1;AT12;AT126;31614;Großebersdorf;2278;2048;230;2097;181;251;2014
AT1;AT12;AT126;31615;Großengersdorf;1498;1357;141;1349;149;182;2014
AT1;AT12;AT125;31616;Großharras;1134;1088;46;1112;22;49;2014
AT1;AT12;AT125;31617;Großkrut;1584;1523;61;1547;37;64;2014
AT1;AT12;AT125;31620;Hausbrunn;813;754;59;766;47;65;2014
AT1;AT12;AT125;31621;Herrnbaumgarten;976;921;55;939;37;58;2014
AT1;AT12;AT126;31622;Hochleithen;1138;1062;76;1090;48;79;2014
AT1;AT12;AT126;31627;Kreuttal;1395;1303;92;1357;38;94;2014
AT1;AT12;AT126;31628;Kreuzstetten;1521;1419;102;1474;47;108;2014
AT1;AT12;AT125;31629;Laa an der Thaya;6222;5819;403;5965;257;442;2014
AT1;AT12;AT125;31630;Ladendorf;2213;2088;125;2140;73;138;2014
AT1;AT12;AT125;31633;Mistelbach;11136;10121;1015;10396;740;1161;2014
AT1;AT12;AT125;31634;Neudorf im Weinviertel;1413;1366;47;1381;32;49;2014
AT1;AT12;AT125;31636;Niederleis;828;800;28;814;14;32;2014
AT1;AT12;AT126;31642;Pillichsdorf;1130;1078;52;1098;32;55;2014
AT1;AT12;AT125;31644;Poysdorf;5461;5030;431;5124;337;504;2014
AT1;AT12;AT125;31645;Rabensburg;1098;997;101;1038;60;112;2014
AT1;AT12;AT125;31646;Schrattenberg;812;766;46;785;27;48;2014
AT1;AT12;AT125;31649;Staatz;1977;1910;67;1930;47;72;2014
AT1;AT12;AT125;31650;Stronsdorf;1645;1575;70;1592;53;76;2014
AT1;AT12;AT126;31651;Ulrichskirchen-Schleinbach;2567;2349;218;2405;162;244;2014
AT1;AT12;AT125;31652;Unterstinkenbrunn;552;537;15;544;8;16;2014
AT1;AT12;AT125;31653;Wildendürnbach;1568;1497;71;1512;56;79;2014
AT1;AT12;AT125;31654;Wilfersdorf;2113;1956;157;2022;91;167;2014
AT1;AT12;AT126;31655;Wolkersdorf im Weinviertel;6936;6186;750;6324;612;855;2014
AT1;AT12;AT125;31658;Ottenthal;580;552;28;569;11;31;2014
AT1;AT12;AT127;31701;Achau;1295;1135;160;1203;92;168;2014
AT1;AT12;AT127;31702;Biedermannsdorf;2846;2482;364;2616;230;399;2014
AT1;AT12;AT127;31703;Breitenfurt bei Wien;5844;5133;711;5431;413;765;2014
AT1;AT12;AT127;31704;Brunn am Gebirge;11509;9607;1902;10208;1301;2096;2014
AT1;AT12;AT127;31706;Gaaden;1603;1426;177;1497;106;192;2014
AT1;AT12;AT127;31707;Gießhübl;2213;1930;283;2028;185;305;2014
AT1;AT12;AT127;31709;Gumpoldskirchen;3748;3317;431;3457;291;474;2014
AT1;AT12;AT127;31710;Guntramsdorf;9111;7628;1483;8005;1106;1684;2014
AT1;AT12;AT127;31711;Hennersdorf;1410;1277;133;1347;63;140;2014
AT1;AT12;AT127;31712;Hinterbrühl;4040;3390;650;3600;440;726;2014
AT1;AT12;AT127;31713;Kaltenleutgeben;3309;2854;455;3035;274;493;2014
AT1;AT12;AT127;31714;Laab im Walde;1153;1006;147;1067;86;158;2014
AT1;AT12;AT127;31715;Laxenburg;2844;2306;538;2508;336;583;2014
AT1;AT12;AT127;31716;Maria Enzersdorf;8691;7121;1570;7669;1022;1700;2014
AT1;AT12;AT127;31717;Mödling;20495;16297;4198;17540;2955;4597;2014
AT1;AT12;AT127;31718;Münchendorf;2800;2521;279;2614;186;321;2014
AT1;AT12;AT127;31719;Perchtoldsdorf;14754;12928;1826;13591;1163;1972;2014
AT1;AT12;AT127;31723;Vösendorf;6571;5408;1163;5844;727;1272;2014
AT1;AT12;AT127;31725;Wiener Neudorf;8932;7374;1558;8050;882;1667;2014
AT1;AT12;AT127;31726;Wienerwald;2509;2299;210;2391;118;227;2014
AT1;AT12;AT122;31801;Altendorf;318;298;20;305;13;20;2014
AT1;AT12;AT122;31802;Aspang-Markt;1782;1700;82;1747;35;83;2014
AT1;AT12;AT122;31803;Aspangberg-St. Peter;1893;1844;49;1853;40;52;2014
AT1;AT12;AT122;31804;Breitenau;1416;1320;96;1349;67;111;2014
AT1;AT12;AT122;31805;Breitenstein;330;295;35;307;23;36;2014
AT1;AT12;AT122;31806;Buchbach;352;334;18;341;11;20;2014
AT1;AT12;AT122;31807;Edlitz;914;872;42;883;31;47;2014
AT1;AT12;AT122;31808;Enzenreith;1917;1772;145;1836;81;164;2014
AT1;AT12;AT122;31809;Feistritz am Wechsel;1050;1008;42;1013;37;47;2014
AT1;AT12;AT122;31810;Gloggnitz;5983;5223;760;5439;544;853;2014
AT1;AT12;AT122;31811;Grafenbach-St.Valentin;2241;1994;247;2061;180;271;2014
AT1;AT12;AT122;31812;Grimmenstein;1345;1240;105;1280;65;108;2014
AT1;AT12;AT122;31813;Grünbach am Schneeberg;1669;1488;181;1533;136;202;2014
AT1;AT12;AT122;31814;Kirchberg am Wechsel;2363;2228;135;2259;104;138;2014
AT1;AT12;AT122;31815;Mönichkirchen;602;582;20;590;12;22;2014
AT1;AT12;AT122;31817;Natschbach-Loipersbach;1727;1588;139;1653;74;149;2014
AT1;AT12;AT122;31818;Neunkirchen;12376;9901;2475;10742;1634;2805;2014
AT1;AT12;AT122;31820;Otterthal;594;569;25;580;14;27;2014
AT1;AT12;AT122;31821;Payerbach;2133;1916;217;2003;130;229;2014
AT1;AT12;AT122;31823;Pitten;2532;2316;216;2410;122;228;2014
AT1;AT12;AT122;31825;Prigglitz;467;435;32;443;24;32;2014
AT1;AT12;AT122;31826;Puchberg am Schneeberg;2665;2495;170;2543;122;177;2014
AT1;AT12;AT122;31827;Raach am Hochgebirge;299;287;12;293;6;12;2014
AT1;AT12;AT122;31829;Reichenau an der Rax;2601;2326;275;2402;199;294;2014
AT1;AT12;AT122;31830;St. Corona am Wechsel;388;374;14;379;9;15;2014
AT1;AT12;AT122;31831;St. Egyden am Steinfeld;1905;1775;130;1833;72;134;2014
AT1;AT12;AT122;31832;Scheiblingkirchen-Thernberg;1893;1809;84;1843;50;84;2014
AT1;AT12;AT122;31833;Schottwien;655;599;56;623;32;61;2014
AT1;AT12;AT122;31834;Schrattenbach;347;325;22;327;20;24;2014
AT1;AT12;AT122;31835;Schwarzau am Steinfeld;1865;1734;131;1785;80;136;2014
AT1;AT12;AT122;31836;Schwarzau im Gebirge;668;600;68;610;58;72;2014
AT1;AT12;AT122;31837;Seebenstein;1348;1273;75;1306;42;79;2014
AT1;AT12;AT122;31838;Semmering;557;476;81;502;55;81;2014
AT1;AT12;AT122;31839;Ternitz;14833;12955;1878;13541;1292;2134;2014
AT1;AT12;AT122;31840;Thomasberg;1245;1201;44;1221;24;45;2014
AT1;AT12;AT122;31841;Trattenbach;544;523;21;527;17;23;2014
AT1;AT12;AT122;31842;Bürg-Vöstenhof;175;165;10;170;5;10;2014
AT1;AT12;AT122;31843;Warth;1510;1458;52;1467;43;57;2014
AT1;AT12;AT122;31844;Wartmannstetten;1593;1534;59;1567;26;59;2014
AT1;AT12;AT122;31845;Willendorf;933;859;74;881;52;77;2014
AT1;AT12;AT122;31846;Wimpassing im Schwarzatale;1670;1340;330;1477;193;361;2014
AT1;AT12;AT122;31847;Würflach;1538;1476;62;1506;32;68;2014
AT1;AT12;AT122;31848;Zöbern;1401;1383;18;1386;15;18;2014
AT1;AT12;AT122;31849;Höflein an der Hohen Wand;902;843;59;865;37;62;2014
AT1;AT12;AT123;31901;Altlengbach;2762;2509;253;2599;163;274;2014
AT1;AT12;AT123;31902;Asperhofen;2174;1980;194;2030;144;204;2014
AT1;AT12;AT123;31903;Böheimkirchen;4899;4507;392;4616;283;437;2014
AT1;AT12;AT123;31904;Brand-Laaben;1201;1136;65;1153;48;71;2014
AT1;AT12;AT123;31905;Eichgraben;4471;3897;574;4089;382;631;2014
AT1;AT12;AT123;31906;Frankenfels;2028;1954;74;1960;68;77;2014
AT1;AT12;AT123;31907;Gerersdorf;909;860;49;884;25;51;2014
AT1;AT12;AT123;31909;Hofstetten-Grünau;2586;2515;71;2533;53;80;2014
AT1;AT12;AT123;31910;Hafnerbach;1585;1521;64;1535;50;71;2014
AT1;AT12;AT123;31911;Haunoldstein;1100;1039;61;1049;51;70;2014
AT1;AT12;AT123;31912;Herzogenburg;7713;6781;932;7013;700;1104;2014
AT1;AT12;AT123;31913;Inzersdorf-Getzersdorf;1520;1448;72;1471;49;78;2014
AT1;AT12;AT123;31915;Kapelln;1378;1303;75;1318;60;83;2014
AT1;AT12;AT123;31916;Karlstetten;2100;2022;78;2055;45;85;2014
AT1;AT12;AT123;31917;Kasten bei Böheimkirchen;1351;1304;47;1309;42;59;2014
AT1;AT12;AT123;31918;Kirchberg an der Pielach;3130;3043;87;3064;66;100;2014
AT1;AT12;AT123;31919;Kirchstetten;2065;1930;135;1978;87;149;2014
AT1;AT12;AT123;31920;Loich;608;583;25;584;24;28;2014
AT1;AT12;AT123;31921;Maria Anzbach;2852;2574;278;2674;178;298;2014
AT1;AT12;AT123;31922;Markersdorf-Haindorf;2043;1921;122;1969;74;129;2014
AT1;AT12;AT123;31923;Michelbach;903;871;32;872;31;37;2014
AT1;AT12;AT123;31925;Neidling;1492;1435;57;1443;49;62;2014
AT1;AT12;AT123;31926;Neulengbach;7940;7115;825;7363;577;914;2014
AT1;AT12;AT123;31927;Neustift-Innermanzing;1466;1349;117;1391;75;124;2014
AT1;AT12;AT123;31928;Nußdorf ob der Traisen;1714;1646;68;1679;35;73;2014
AT1;AT12;AT123;31929;Ober-Grafendorf;4558;4158;400;4196;362;478;2014
AT1;AT12;AT123;31930;Obritzberg-Rust;2288;2192;96;2208;80;108;2014
AT1;AT12;AT123;31932;Prinzersdorf;1596;1466;130;1505;91;137;2014
AT1;AT12;AT123;31934;Pyhra;3429;3222;207;3277;152;235;2014
AT1;AT12;AT123;31935;Rabenstein an der Pielach;2457;2342;115;2371;86;127;2014
